WAA ID,BASIN,LOCATION,RIVMILE,COLL_DATE,COLLECT,Replicate,MACRO_GENSPECIES,INDIV,Stage,TAXONOMIST,WAA Project ID,Comments,#_Grids,PercentWTSorted,TotalInd,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Baetis intercalaris,1,L,WAA,470.12,damaged,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Cheumatopsyche sp.,6,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Chimarra aterrima?,19,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Cricotopus/Orthocladius Complex,1,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Diamesa sp.,7,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Gammarus sp.,11,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Hexatoma sp.,2,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Hydropsyche betteni,1,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Orconectes sp.,2,L,WAA,470.12,"immature, female",,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Parametriocnemus sp.,2,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Polypedilum aviceps,2,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Polypedilum flavum,4,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Rheocricotopus sp.,3,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Simulium sp.,4,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Stenelmis sp.,19,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Stenelmis sp.,5,A,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Tanytarsus sp.,2,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Thienemannimyia gr. spp.,1,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Tipula sp.,2,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Tvetenia bavarica gr.,3,L,WAA,470.12,,,15.29,100,
470.12-060,,WALK_T13-,1.3,7/5/2017,1,,Undetermined Turbellaria,1,L,WAA,470.12,,,15.29,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Aulodrilus limnobius,1,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Caecidotea sp.,21,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Chimarra aterrima?,9,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Corynoneura sp.,1,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Crangonyx sp.,11,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Cricotopus/Orthocladius Complex,1,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Diplectrona sp.,1,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Gammarus sp.,3,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Limnophyes sp.,1,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Parametriocnemus sp.,3,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Polypedilum aviceps,1,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Sialis sp.,1,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Stenelmis sp.,16,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Thienemannimyia gr. spp.,3,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Tvetenia bavarica gr.,1,L,WAA,470.12,,,47.38,100,
470.12-061,,WALK_T44,3,7/26/2017,1,,Undetermined Turbellaria,26,L,WAA,470.12,,,47.38,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Acroneuria abnormis,1,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Baetis intercalaris,14,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Brillia sp.,1,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Caenis sp.,4,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Ceratopsyche bronta,2,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Ceratopsyche morosa,4,L,WAA,470.12,1 aggregated - immature,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Ceratopsyche sparna,2,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Cheumatopsyche sp.,2,L,WAA,470.12,1 aggregated - immature,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Corydalus sp.,1,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Cricotopus bicinctus,1,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Diamesa sp.,1,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Isonychia sp.,8,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Leucrocuta sp.,11,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Maccaffertium modestum,5,L,WAA,470.12,2 aggregated - immature,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Macronychus glabratus,1,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Nigronia serricornis,2,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Optioservus sp.,2,A,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Optioservus sp.,13,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Paragnetina media,3,L,WAA,470.12,2 aggregated - immature,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Polypedilum aviceps,1,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Polypedilum flavum,1,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Psephenus herricki,6,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Rheotanytarsus exiguus gr.,2,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Stenelmis sp.,10,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Tvetenia bavarica gr.,1,L,WAA,470.12,,,5.17,100,
470.12-062,,WASS,1.2,7/25/2017,1,,Undetermined Cambaridae,1,L,WAA,470.12,"immature, damaged, likely Orconectes sp.",,5.17,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Acroneuria abnormis,4,L,WAA,470.12,1 aggregated - immature,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Atherix sp.,1,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Baetis flavistriga,7,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Baetis intercalaris,9,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Baetis tricaudatus,2,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Ceratopsyche slossonae,7,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Ceratopsyche sparna,8,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Cheumatopsyche sp.,14,L,WAA,470.12,1 aggregated - immature,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Chimarra aterrima?,2,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Gammarus sp.,1,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Glossosoma sp.,1,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Hydropsyche betteni,2,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Isonychia sp.,10,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Leucrocuta sp.,1,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Limnodrilus sp.,3,L,WAA,470.12,1 fragment,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Maccaffertium sp.,1,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Macronychus glabratus,1,A,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Optioservus sp.,2,A,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Optioservus sp.,3,L,WAA,470.12,1 aggregated - immature,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Oulimnius sp.,1,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Paragnetina media,1,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Polypedilum aviceps,8,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Polypedilum flavum,2,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Psephenus herricki,5,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Stylogomphus sp.,1,L,WAA,470.12,immature,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Tanytarsus sp.,1,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Thienemannimyia gr. spp.,1,L,WAA,470.12,,,3.74,100,
470.12-063,,WAWA,4.5,7/26/2017,1,,Undetermined Enchytraeidae,1,L,WAA,470.12,,,3.74,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Antocha sp.,2,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Atherix sp.,1,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Aulodrilus sp.,2,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Baetis intercalaris,13,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Ceratopsyche morosa,3,L,WAA,470.12,1 aggregated - immature,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Ceratopsyche slossonae,4,L,WAA,470.12,1 aggregated - immature,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Ceratopsyche sparna,1,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Cheumatopsyche sp.,13,L,WAA,470.12,3 aggregated - immature,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Chimarra aterrima?,5,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Corydalus sp.,3,L,WAA,470.12,2 aggregated - immature,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Dineutus sp.,1,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Hydropsyche betteni,8,L,WAA,470.12,2 aggregated - immature,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Leucrocuta sp.,1,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Leuctra sp.,1,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Limnodrilus sp.,1,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Optioservus sp.,1,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Oulimnius sp.,1,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Paragnetina media,1,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Perlesta sp.,2,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Polypedilum aviceps,10,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Polypedilum flavum,2,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Rheotanytarsus exiguus gr.,2,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Rheotanytarsus pellucidus,1,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Simulium sp.,1,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Stenelmis sp.,8,A,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Stenelmis sp.,7,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Stenochironomus sp.,1,L,WAA,470.12,,,21.15,100,
470.12-064,,WOOD,0.8,7/25/2017,1,,Tvetenia vitracies,4,L,WAA,470.12,,,21.15,100,
470.12-065,,WOOD,2,7/25/2017,1,,Acroneuria abnormis,2,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Baetis intercalaris,4,L,WAA,470.12,1 aggregated - damaged,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Baetis sp.,1,L,WAA,470.12,"unique, damaged, B. tricaudatus/brunneicolor",,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Ceratopsyche slossonae,11,L,WAA,470.12,3 aggregated - immature,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Cheumatopsyche sp.,16,L,WAA,470.12,6 aggregated - immature,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Chimarra aterrima?,9,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Diamesa sp.,1,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Glossosoma sp.,1,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Hemerodromia sp.,3,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Hexatoma sp.,1,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Nigronia serricornis,2,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Optioservus sp.,5,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Paragnetina media,3,L,WAA,470.12,1 aggregated - immature,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Parametriocnemus sp.,1,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Perlesta sp.,1,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Polypedilum aviceps,6,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Psephenus herricki,9,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Psilotreta sp.,2,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Simulium sp.,1,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Stenelmis sp.,10,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Stenelmis sp.,4,A,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Thienemannimyia gr. spp.,1,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Tvetenia vitracies,5,L,WAA,470.12,,,13.22,100,
470.12-065,,WOOD,2,7/25/2017,1,,Undetermined Heptageniidae,1,L,WAA,470.12,damaged,,13.22,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Acroneuria carolinensis,3,L,WAA,470.12,immatures lumped,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Baetis tricaudatus,3,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Ceratopsyche sparna,2,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Ceratopsyche ventura,10,L,WAA,470.12,immatures lumped,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Diamesa sp.,1,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Dicranota sp.,1,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Diphetor hageni,2,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Diplectrona sp.,3,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Dolophilodes sp.,6,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Glossosoma sp.,2,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Hydroptila sp.,1,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Isoperla sp.,1,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Leucrocuta sp.,5,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Maccaffertium sp.,8,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Micropsectra/Tanytarsus Complex,8,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Microtendipes rydalensis gr.,1,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Nigronia serricornis,1,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Oulimnius sp.,3,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Parachaetocladius sp.,1,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Paragnetina sp.,1,L,WAA,470.12,immature,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Polypedilum aviceps,9,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Psephenus herricki,8,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Pteronarcys proteus,2,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Rhyacophila sp.,5,L,WAA,470.12,immatures lumped,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Simulium sp.,1,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Stempellinella sp.,1,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Tallaperla sp.,3,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Thienemannimyia gr. spp.,1,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Undetermined Chloroperlidae,1,L,WAA,470.12,damaged,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Undetermined Leptophlebiidae,5,L,WAA,470.12,,,38.05,100,
470.12-066,,WPALG,3.4,7/26/2017,1,,Undetermined Trichoptera,1,L,WAA,470.12,"unique, immature",,38.05,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Baetis sp.,3,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Cricotopus bicinctus,1,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Cricotopus/Orthocladius Complex,5,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Dolophilodes sp.,4,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Eukiefferiella brehmi gr.,1,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Eukiefferiella devonica gr.,1,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Eukiefferiella sp.,1,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Hexatoma sp.,2,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Hydropsyche sp.,1,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Leuctra sp.,30,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Micropsectra/Tanytarsus Complex,3,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Oulimnius sp.,5,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Plauditus sp.,3,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Polypedilum aviceps,1,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Potthastia gaedii gr.,2,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Rheocricotopus sp.,5,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Rheotanytarsus exiguus gr.,5,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Simulium sp.,11,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Sweltsa sp.,1,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Thienemannimyia gr. spp.,11,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Tvetenia vitracies,1,L,WAA,470.12,,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Undetermined Ephemerellidae,1,L,WAA,470.12,imm/damaged,,4.27,100,
470.12-067,,WPLCK,9.8,7/26/2017,1,,Undetermined Leptophlebiidae,2,L,WAA,470.12,,,4.27,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Acerpenna pygmaea,1,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Caenis sp.,1,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Cheumatopsyche sp.,23,L,WAA,470.12,3 aggregated - immature,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Chimarra obscura,4,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Cricotopus bicinctus,1,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Gammarus sp.,1,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Hyalella sp.,1,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Hydropsyche betteni,15,L,WAA,470.12,1 aggregated - immature,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Isonychia sp.,3,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Maccaffertium sp.,6,L,WAA,470.12,damaged,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Parametriocnemus sp.,1,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Paratanytarsus sp.,1,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Pisidium sp.,15,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Polypedilum flavum,6,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Prosimulium sp.,1,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Rheocricotopus sp.,4,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Rheotanytarsus exiguus gr.,2,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Simulium sp.,5,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Stempellinella sp.,4,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Stenelmis sp.,4,L,WAA,470.12,,,23.18,100,
470.12-068,,WQUAS,9.8,7/25/2017,1,,Tanytarsus sp.,1,L,WAA,470.12,,,23.18,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Baetis sp.,12,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Cardiocladius obscurus,1,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Cheumatopsyche sp.,16,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Crangonyx sp.,1,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Cricotopus bicinctus,1,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Cricotopus/Orthocladius Complex,11,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Diamesa sp.,4,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Glossosoma sp.,1,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Hydropsyche betteni,3,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Micropsectra/Tanytarsus Complex,5,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Optioservus sp.,1,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Parametriocnemus sp.,7,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Polypedilum aviceps,3,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Polypedilum flavum,3,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Polypedilum illinoense,2,L,WAA,470.12,,,48.03,100,
470.12-069,,WSART,0.5,7/26/2017,1,,Rheotanytarsus sp.,1,L,WAA,470.12,,,48.03,100,
